location,lat,lon,date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,et0_mm,wind_max_kmh,humidity_mean_pct,solar_radiation_mj
Guntur_Center,16.3,80.0,2024-06-01,41.6,31.0,34.8,0.1,0.1,6.92,21.5,62,23.3
Guntur_Center,16.3,80.0,2024-06-02,35.2,26.5,30.5,18.6,18.6,2.99,20.3,75,9.55
Guntur_Center,16.3,80.0,2024-06-03,34.0,26.5,29.8,4.3,4.3,2.75,12.7,71,9.93
Guntur_Center,16.3,80.0,2024-06-04,36.7,27.6,32.3,1.0,1.0,5.01,20.3,61,17.11
Guntur_Center,16.3,80.0,2024-06-05,35.8,26.0,29.5,34.4,34.4,4.11,22.5,77,16.07
Guntur_Center,16.3,80.0,2024-06-06,31.9,25.8,28.8,21.3,21.3,3.25,13.6,80,13.28
Guntur_Center,16.3,80.0,2024-06-07,33.8,25.5,28.3,9.7,9.7,3.37,15.5,81,14.84
Guntur_Center,16.3,80.0,2024-06-08,33.0,25.7,28.6,0.1,0.1,3.23,16.1,77,12.39
Guntur_Center,16.3,80.0,2024-06-09,34.0,25.5,29.2,0.6,0.6,5.55,18.7,73,22.46
Guntur_Center,16.3,80.0,2024-06-10,32.8,26.1,29.2,7.1,7.1,4.08,15.4,72,15.18
Guntur_Center,16.3,80.0,2024-06-11,34.3,27.3,30.0,0.3,0.3,4.57,22.7,67,14.08
Guntur_Center,16.3,80.0,2024-06-12,35.0,26.2,30.1,2.7,2.7,5.07,19.5,68,17.97
Guntur_Center,16.3,80.0,2024-06-13,36.3,26.9,30.4,2.0,2.0,5.47,21.5,67,20.39
Guntur_Center,16.3,80.0,2024-06-14,36.0,27.2,31.3,0.5,0.5,5.92,16.5,61,20.8
Guntur_Center,16.3,80.0,2024-06-15,37.2,28.1,32.2,1.0,1.0,6.58,19.9,56,21.11
Guntur_Center,16.3,80.0,2024-06-16,37.5,27.4,32.4,5.1,5.1,6.03,21.6,56,20.94
Guntur_Center,16.3,80.0,2024-06-17,36.6,27.5,31.0,0.0,0.0,4.74,15.5,65,17.45
Guntur_Center,16.3,80.0,2024-06-18,38.7,27.6,32.5,0.7,0.7,6.01,17.1,58,20.04
Guntur_Center,16.3,80.0,2024-06-19,37.2,24.8,31.2,8.1,8.1,5.36,16.2,62,18.8
Guntur_Center,16.3,80.0,2024-06-20,37.5,27.9,32.8,0.2,0.2,6.43,18.2,50,21.33
Guntur_Center,16.3,80.0,2024-06-21,37.7,26.0,31.7,11.7,11.7,5.78,21.0,57,18.07
Guntur_Center,16.3,80.0,2024-06-22,34.8,28.6,31.3,0.0,0.0,5.06,18.7,59,15.74
Guntur_Center,16.3,80.0,2024-06-23,36.8,27.7,31.5,0.4,0.4,4.95,14.7,61,17.42
Guntur_Center,16.3,80.0,2024-06-24,37.9,27.6,31.9,0.7,0.7,5.7,15.1,59,20.34
Guntur_Center,16.3,80.0,2024-06-25,37.8,26.8,32.0,8.8,8.8,6.26,19.3,58,20.89
Guntur_Center,16.3,80.0,2024-06-26,34.4,26.4,29.9,8.9,8.9,4.06,15.5,73,14.95
Guntur_Center,16.3,80.0,2024-06-27,27.4,26.0,26.6,19.0,19.0,1.21,14.1,91,4.54
Guntur_Center,16.3,80.0,2024-06-28,34.0,25.4,28.8,4.9,4.9,3.78,16.8,76,15.09
Guntur_Center,16.3,80.0,2024-06-29,34.0,26.2,30.2,0.6,0.6,4.58,16.7,68,16.5
Guntur_Center,16.3,80.0,2024-06-30,33.6,26.9,29.4,3.3,3.3,3.42,13.8,73,12.88
Guntur_Center,16.3,80.0,2024-07-01,33.5,25.4,28.8,11.7,11.7,3.35,16.9,76,12.06
Guntur_Center,16.3,80.0,2024-07-02,35.0,26.6,30.2,0.4,0.4,5.04,19.8,62,17.48
Guntur_Center,16.3,80.0,2024-07-03,35.1,26.5,30.0,0.0,0.0,5.07,16.3,68,20.12
Guntur_Center,16.3,80.0,2024-07-04,35.2,27.2,30.5,0.1,0.1,5.17,16.6,65,19.07
Guntur_Center,16.3,80.0,2024-07-05,34.8,25.5,30.2,12.6,12.6,5.65,17.4,65,20.6
Guntur_Center,16.3,80.0,2024-07-06,32.5,25.0,27.7,22.8,22.8,2.74,16.6,80,10.07
Guntur_Center,16.3,80.0,2024-07-07,29.5,24.9,27.2,17.0,17.0,2.29,13.4,82,9.41
Guntur_Center,16.3,80.0,2024-07-08,32.1,25.6,28.8,0.9,0.9,4.0,15.8,71,15.68
Guntur_Center,16.3,80.0,2024-07-09,30.2,26.0,27.4,7.5,7.5,2.38,12.9,82,9.54
Guntur_Center,16.3,80.0,2024-07-10,34.3,25.4,29.6,1.0,1.0,5.11,12.7,72,21.3
Guntur_Center,16.3,80.0,2024-07-11,34.1,26.9,30.0,1.0,1.0,4.6,15.3,67,17.35
Guntur_Center,16.3,80.0,2024-07-12,35.1,26.2,30.0,4.1,4.1,4.84,18.7,66,16.73
Guntur_Center,16.3,80.0,2024-07-13,29.6,25.5,26.9,20.9,20.9,1.71,15.8,87,6.11
Guntur_Center,16.3,80.0,2024-07-14,26.7,25.1,26.0,20.1,20.1,1.32,17.3,90,4.67
Guntur_Center,16.3,80.0,2024-07-15,29.0,24.9,26.1,24.1,24.1,1.84,17.6,88,7.78
Guntur_Center,16.3,80.0,2024-07-16,33.0,24.8,27.9,5.3,5.3,3.96,20.3,79,15.81
Guntur_Center,16.3,80.0,2024-07-17,30.3,25.0,27.6,3.4,3.4,2.49,15.4,81,8.87
Guntur_Center,16.3,80.0,2024-07-18,28.6,25.9,27.4,22.1,22.1,2.19,17.4,81,6.39
Guntur_Center,16.3,80.0,2024-07-19,26.5,24.8,25.5,48.3,48.3,1.39,21.0,89,4.0
Guntur_Center,16.3,80.0,2024-07-20,26.9,24.7,25.4,58.1,58.1,1.28,21.6,90,4.32
Guntur_Center,16.3,80.0,2024-07-21,32.0,24.3,26.9,8.4,8.4,3.2,24.0,83,12.47
Guntur_Center,16.3,80.0,2024-07-22,31.6,24.4,27.4,4.4,4.4,3.13,17.7,82,12.48
Guntur_Center,16.3,80.0,2024-07-23,29.5,26.3,27.6,2.0,2.0,2.91,18.3,77,8.72
Guntur_Center,16.3,80.0,2024-07-24,28.3,25.1,26.9,5.0,5.0,2.33,16.1,82,8.54
Guntur_Center,16.3,80.0,2024-07-25,32.2,24.6,27.4,4.9,4.9,4.09,29.5,79,16.42
Guntur_Center,16.3,80.0,2024-07-26,31.9,24.7,27.5,4.2,4.2,3.68,23.2,77,13.14
Guntur_Center,16.3,80.0,2024-07-27,31.1,26.1,28.3,4.0,4.0,3.78,25.6,73,11.08
Guntur_Center,16.3,80.0,2024-07-28,33.5,25.0,28.7,1.3,1.3,5.26,24.5,74,21.77
Guntur_Center,16.3,80.0,2024-07-29,33.7,26.6,29.5,1.8,1.8,5.6,21.4,70,23.05
Guntur_Center,16.3,80.0,2024-07-30,33.7,25.1,29.4,2.0,2.0,5.13,17.3,73,20.8
Guntur_Center,16.3,80.0,2024-07-31,32.8,27.0,29.4,0.2,0.2,3.73,17.9,68,11.87
Guntur_Center,16.3,80.0,2024-08-01,32.7,26.6,29.3,0.2,0.2,4.68,18.3,69,16.91
Guntur_Center,16.3,80.0,2024-08-02,33.5,26.2,28.7,5.2,5.2,4.25,20.6,72,15.21
Guntur_Center,16.3,80.0,2024-08-03,33.0,26.0,29.5,2.5,2.5,5.09,22.0,67,18.64
Guntur_Center,16.3,80.0,2024-08-04,34.3,26.8,30.3,0.1,0.1,5.81,20.0,62,21.4
Guntur_Center,16.3,80.0,2024-08-05,33.7,26.5,30.1,0.4,0.4,5.21,11.1,65,21.49
Guntur_Center,16.3,80.0,2024-08-06,32.0,26.2,28.6,1.6,1.6,3.01,13.8,72,10.36
Guntur_Center,16.3,80.0,2024-08-07,28.1,24.6,26.2,8.0,8.0,1.66,14.0,88,6.94
Guntur_Center,16.3,80.0,2024-08-08,32.2,24.6,27.9,1.4,1.4,3.95,13.8,78,16.98
Guntur_Center,16.3,80.0,2024-08-09,33.5,24.8,28.9,0.6,0.6,4.91,15.1,74,21.18
Guntur_Center,16.3,80.0,2024-08-10,34.3,25.5,29.6,0.4,0.4,5.34,10.9,73,23.58
Guntur_Center,16.3,80.0,2024-08-11,34.0,26.0,30.0,0.3,0.3,5.34,11.7,69,22.54
Guntur_Center,16.3,80.0,2024-08-12,34.6,26.2,30.1,1.1,1.1,5.33,11.1,70,22.91
Guntur_Center,16.3,80.0,2024-08-13,34.8,25.7,29.8,2.2,2.2,5.16,14.1,71,21.83
Guntur_Center,16.3,80.0,2024-08-14,35.0,26.0,30.1,1.5,1.5,5.41,10.2,71,23.06
Guntur_Center,16.3,80.0,2024-08-15,35.3,26.3,30.2,0.8,0.8,5.49,11.9,72,23.21
Guntur_Center,16.3,80.0,2024-08-16,34.5,26.5,30.0,0.5,0.5,5.1,12.4,75,21.12
Guntur_Center,16.3,80.0,2024-08-17,35.5,26.0,30.3,1.4,1.4,4.84,14.1,71,19.35
Guntur_Center,16.3,80.0,2024-08-18,35.5,26.5,30.6,1.5,1.5,5.36,13.7,71,23.22
Guntur_Center,16.3,80.0,2024-08-19,34.3,25.4,29.0,5.5,5.5,3.93,12.8,79,17.58
Guntur_Center,16.3,80.0,2024-08-20,35.0,25.5,29.8,0.1,0.1,5.31,15.1,75,22.43
Guntur_Center,16.3,80.0,2024-08-21,35.3,26.3,30.3,0.8,0.8,5.64,18.0,72,22.2
Guntur_Center,16.3,80.0,2024-08-22,31.4,26.6,28.8,6.7,6.7,3.12,13.5,80,13.01
Guntur_Center,16.3,80.0,2024-08-23,34.5,26.2,29.7,0.7,0.7,4.66,14.1,74,18.75
Guntur_Center,16.3,80.0,2024-08-24,33.8,25.9,29.0,2.1,2.1,4.15,20.5,72,13.83
Guntur_Center,16.3,80.0,2024-08-25,32.8,24.9,28.9,1.6,1.6,5.33,20.0,71,21.54
Guntur_Center,16.3,80.0,2024-08-26,33.8,26.8,30.2,0.4,0.4,5.96,22.7,60,20.04
Guntur_Center,16.3,80.0,2024-08-27,35.3,26.9,30.8,0.1,0.1,6.58,20.4,58,23.72
Guntur_Center,16.3,80.0,2024-08-28,34.2,26.6,29.8,0.4,0.4,5.17,18.7,62,17.37
Guntur_Center,16.3,80.0,2024-08-29,32.9,27.1,29.7,0.1,0.1,4.04,20.1,61,10.89
Guntur_Center,16.3,80.0,2024-08-30,27.6,25.1,26.2,33.1,33.1,1.56,19.8,88,5.61
Guntur_Center,16.3,80.0,2024-08-31,25.8,24.3,25.0,96.8,96.8,1.23,28.6,89,3.01
Guntur_Center,16.3,80.0,2024-09-01,28.7,24.5,26.3,50.1,50.1,3.2,25.6,79,10.85
Guntur_Center,16.3,80.0,2024-09-02,30.6,24.8,27.4,0.8,0.8,3.65,21.8,71,12.33
Guntur_Center,16.3,80.0,2024-09-03,31.5,24.5,27.3,16.2,16.2,3.23,14.5,81,13.99
Guntur_Center,16.3,80.0,2024-09-04,30.4,25.0,27.2,12.9,12.9,2.6,19.7,82,9.59
Guntur_Center,16.3,80.0,2024-09-05,31.3,25.0,27.9,8.9,8.9,3.34,21.1,77,13.06
Guntur_Center,16.3,80.0,2024-09-06,31.2,26.2,28.4,6.6,6.6,4.27,23.0,75,17.4
Guntur_Center,16.3,80.0,2024-09-07,29.8,26.3,27.8,3.4,3.4,3.62,24.2,76,13.37
Guntur_Center,16.3,80.0,2024-09-08,26.5,24.7,25.7,48.7,48.7,1.23,19.5,88,3.59
Guntur_Center,16.3,80.0,2024-09-09,27.6,25.0,26.1,17.3,17.3,1.86,18.8,86,7.23
Guntur_Center,16.3,80.0,2024-09-10,32.3,25.1,28.5,0.0,0.0,5.14,24.9,71,21.36
Guntur_Center,16.3,80.0,2024-09-11,32.8,25.2,28.4,0.0,0.0,5.17,19.9,70,21.72
Guntur_Center,16.3,80.0,2024-09-12,32.4,25.1,28.4,0.0,0.0,5.21,18.6,67,20.83
Guntur_Center,16.3,80.0,2024-09-13,32.2,24.5,28.2,0.0,0.0,5.37,17.7,65,21.31
Guntur_Center,16.3,80.0,2024-09-14,32.3,25.1,28.6,0.0,0.0,5.71,21.1,64,22.79
Guntur_Center,16.3,80.0,2024-09-15,33.1,25.8,29.1,0.0,0.0,5.98,18.8,62,22.95
Guntur_Center,16.3,80.0,2024-09-16,32.2,26.1,28.4,0.0,0.0,5.01,21.0,68,19.38
Guntur_Center,16.3,80.0,2024-09-17,33.5,25.8,29.1,0.0,0.0,6.04,20.8,63,23.76
Guntur_Center,16.3,80.0,2024-09-18,33.3,24.2,28.7,0.1,0.1,5.47,12.5,67,23.29
Guntur_Center,16.3,80.0,2024-09-19,33.8,25.1,29.3,0.0,0.0,5.21,10.6,68,22.8
Guntur_Center,16.3,80.0,2024-09-20,33.5,25.1,29.0,16.6,16.6,4.46,14.3,72,17.88
Guntur_Center,16.3,80.0,2024-09-21,31.2,24.2,27.4,19.5,19.5,2.95,16.3,84,13.2
Guntur_Center,16.3,80.0,2024-09-22,32.0,24.5,27.7,6.5,6.5,4.18,19.3,84,19.72
Guntur_Center,16.3,80.0,2024-09-23,31.5,24.2,27.4,7.4,7.4,3.12,13.9,85,14.01
Guntur_Center,16.3,80.0,2024-09-24,31.4,24.6,26.7,26.3,26.3,2.72,11.7,89,12.47
Guntur_Center,16.3,80.0,2024-09-25,30.6,24.4,27.2,8.9,8.9,3.03,12.5,85,13.73
Guntur_Center,16.3,80.0,2024-09-26,31.6,25.4,28.0,0.2,0.2,4.19,17.1,79,18.67
Guntur_Center,16.3,80.0,2024-09-27,31.8,25.8,28.2,0.0,0.0,3.5,9.5,81,15.57
Guntur_Center,16.3,80.0,2024-09-28,32.1,25.2,28.0,2.1,2.1,4.31,14.7,83,20.46
Guntur_Center,16.3,80.0,2024-09-29,32.0,24.6,28.0,1.7,1.7,4.54,11.7,83,21.34
Guntur_Center,16.3,80.0,2024-09-30,32.8,25.1,28.5,0.0,0.0,4.88,11.8,79,22.21
Guntur_Center,16.3,80.0,2024-10-01,33.3,24.7,28.6,0.0,0.0,5.05,13.2,77,22.71
Guntur_Center,16.3,80.0,2024-10-02,34.2,24.8,29.2,0.0,0.0,4.84,6.7,75,22.33
Guntur_Center,16.3,80.0,2024-10-03,34.5,25.6,29.6,2.9,2.9,5.28,15.9,73,22.58
Guntur_Center,16.3,80.0,2024-10-04,34.5,26.4,29.9,0.0,0.0,5.22,13.4,68,22.18
Guntur_Center,16.3,80.0,2024-10-05,34.2,25.4,29.3,0.0,0.0,4.85,13.9,73,21.47
Guntur_Center,16.3,80.0,2024-10-06,34.2,25.1,29.1,1.8,1.8,4.77,13.5,72,21.16
Guntur_Center,16.3,80.0,2024-10-07,33.0,24.1,27.7,1.5,1.5,4.19,18.4,80,19.55
Guntur_Center,16.3,80.0,2024-10-08,31.9,24.4,27.3,3.1,3.1,3.55,10.1,81,16.59
Guntur_Center,16.3,80.0,2024-10-09,31.5,24.4,27.1,6.9,6.9,3.64,17.2,84,17.26
Guntur_Center,16.3,80.0,2024-10-10,30.1,24.0,26.1,17.2,17.2,2.43,12.6,88,11.22
Guntur_Center,16.3,80.0,2024-10-11,30.3,23.5,26.1,4.6,4.6,2.5,13.2,88,11.67
Guntur_Center,16.3,80.0,2024-10-12,31.1,23.1,26.8,3.4,3.4,3.22,13.4,85,14.79
Guntur_Center,16.3,80.0,2024-10-13,31.8,23.5,27.2,1.1,1.1,3.93,12.6,85,18.77
Guntur_Center,16.3,80.0,2024-10-14,27.4,23.9,25.7,17.5,17.5,1.51,13.2,91,6.89
Guntur_Center,16.3,80.0,2024-10-15,29.4,24.5,26.3,5.2,5.2,2.27,15.0,89,10.34
Guntur_Center,16.3,80.0,2024-10-16,28.6,23.9,25.9,17.3,17.3,1.65,21.4,91,7.59
Guntur_Center,16.3,80.0,2024-10-17,30.5,24.2,26.6,9.6,9.6,3.01,16.4,88,14.4
Guntur_Center,16.3,80.0,2024-10-18,30.2,23.9,26.1,8.0,8.0,2.63,12.4,90,12.91
Guntur_Center,16.3,80.0,2024-10-19,30.6,24.0,26.2,7.2,7.2,2.64,10.8,90,12.86
Guntur_Center,16.3,80.0,2024-10-20,31.4,24.0,26.7,5.4,5.4,3.42,12.1,86,16.28
Guntur_Center,16.3,80.0,2024-10-21,30.6,23.4,26.0,3.4,3.4,2.99,9.3,88,14.39
Guntur_Center,16.3,80.0,2024-10-22,31.2,22.8,26.8,5.1,5.1,3.96,13.5,84,19.23
Guntur_Center,16.3,80.0,2024-10-23,32.3,23.8,27.3,0.0,0.0,4.53,13.1,76,20.85
Guntur_Center,16.3,80.0,2024-10-24,32.0,23.8,27.0,0.0,0.0,5.14,14.6,64,21.37
Guntur_Center,16.3,80.0,2024-10-25,32.5,22.5,27.2,0.0,0.0,5.5,15.0,60,22.1
Guntur_Center,16.3,80.0,2024-10-26,32.0,24.6,27.9,0.0,0.0,5.31,16.3,61,20.04
Guntur_Center,16.3,80.0,2024-10-27,32.2,23.8,27.7,0.0,0.0,5.06,12.4,62,21.39
Guntur_Center,16.3,80.0,2024-10-28,32.5,22.5,27.3,0.0,0.0,4.45,11.5,69,20.64
Guntur_Center,16.3,80.0,2024-10-29,32.5,23.2,27.5,0.0,0.0,4.27,13.6,75,20.22
Guntur_Center,16.3,80.0,2024-10-30,32.4,24.0,27.2,1.6,1.6,3.6,14.7,82,16.87
Guntur_Center,16.3,80.0,2024-10-31,31.2,23.5,27.1,2.3,2.3,4.06,10.2,80,18.96
Guntur_Center,16.3,80.0,2024-11-01,32.1,22.7,27.2,0.6,0.6,4.27,11.0,76,19.47
Guntur_Center,16.3,80.0,2024-11-02,32.0,22.9,27.3,0.3,0.3,4.07,7.6,76,18.96
Guntur_Center,16.3,80.0,2024-11-03,32.3,24.2,27.5,0.1,0.1,4.32,9.8,74,19.55
Guntur_Center,16.3,80.0,2024-11-04,32.2,23.1,27.0,0.0,0.0,4.09,9.9,72,17.68
Guntur_Center,16.3,80.0,2024-11-05,32.2,21.6,27.0,0.0,0.0,4.6,9.4,67,20.1
Guntur_Center,16.3,80.0,2024-11-06,32.8,22.4,27.3,0.0,0.0,4.55,10.9,67,20.18
Guntur_Center,16.3,80.0,2024-11-07,32.6,22.9,27.4,0.0,0.0,4.32,8.7,72,19.39
Guntur_Center,16.3,80.0,2024-11-08,32.4,23.1,27.4,0.4,0.4,4.19,10.4,73,18.58
Guntur_Center,16.3,80.0,2024-11-09,32.4,22.6,27.4,0.0,0.0,4.32,10.1,71,19.22
Guntur_Center,16.3,80.0,2024-11-10,32.5,22.6,27.2,0.0,0.0,4.57,11.0,67,19.6
Guntur_Center,16.3,80.0,2024-11-11,32.5,21.5,27.0,0.0,0.0,4.61,13.3,63,19.55
Guntur_Center,16.3,80.0,2024-11-12,30.5,23.5,25.9,5.5,5.5,2.8,17.2,81,12.14
Guntur_Center,16.3,80.0,2024-11-13,31.4,23.0,25.9,1.0,1.0,3.43,17.8,87,16.97
Guntur_Center,16.3,80.0,2024-11-14,30.9,23.5,26.1,2.8,2.8,2.85,16.6,87,13.33
Guntur_Center,16.3,80.0,2024-11-15,30.6,23.5,25.9,2.6,2.6,2.77,17.5,87,13.22
Guntur_Center,16.3,80.0,2024-11-16,31.5,23.2,26.9,0.4,0.4,3.84,12.7,80,17.79
Guntur_Center,16.3,80.0,2024-11-17,30.5,23.4,26.3,0.3,0.3,3.57,11.4,80,16.64
Guntur_Center,16.3,80.0,2024-11-18,31.0,22.3,25.8,0.4,0.4,3.99,10.7,73,18.45
Guntur_Center,16.3,80.0,2024-11-19,30.2,20.0,24.9,0.0,0.0,3.98,9.0,69,19.59
Guntur_Center,16.3,80.0,2024-11-20,30.0,19.5,24.6,0.0,0.0,3.93,7.0,68,19.11
Guntur_Center,16.3,80.0,2024-11-21,30.1,19.2,24.6,0.0,0.0,3.9,9.1,67,18.53
Guntur_Center,16.3,80.0,2024-11-22,30.5,18.8,24.4,0.0,0.0,4.1,7.1,64,19.74
Guntur_Center,16.3,80.0,2024-11-23,30.6,18.2,24.5,0.0,0.0,3.83,6.4,67,18.67
Guntur_Center,16.3,80.0,2024-11-24,31.2,19.9,25.0,0.0,0.0,3.98,8.2,68,18.73
Guntur_Center,16.3,80.0,2024-11-25,30.8,20.0,24.8,0.0,0.0,4.03,10.6,62,18.78
Guntur_Center,16.3,80.0,2024-11-26,30.6,21.4,26.0,0.0,0.0,3.96,15.3,60,14.48
Guntur_Center,16.3,80.0,2024-11-27,30.0,21.2,25.0,0.0,0.0,4.37,13.9,61,17.34
Guntur_Center,16.3,80.0,2024-11-28,29.8,18.7,24.1,0.0,0.0,4.84,15.0,53,18.94
Guntur_Center,16.3,80.0,2024-11-29,29.1,22.9,25.0,3.1,3.1,3.72,17.5,65,11.44
Guntur_Center,16.3,80.0,2024-11-30,27.7,22.8,24.6,8.9,8.9,1.57,21.9,88,6.1
Guntur_North,16.7,80.0,2024-06-01,41.5,30.6,34.9,0.8,0.8,6.54,20.5,62,22.39
Guntur_North,16.7,80.0,2024-06-02,35.0,26.7,31.2,26.6,26.6,2.88,17.0,74,8.9
Guntur_North,16.7,80.0,2024-06-03,33.7,25.5,29.6,3.2,3.2,2.6,10.7,74,10.42
Guntur_North,16.7,80.0,2024-06-04,37.5,27.8,32.4,1.6,1.6,4.73,20.5,62,18.38
Guntur_North,16.7,80.0,2024-06-05,34.5,26.4,29.3,37.2,37.2,3.89,15.9,79,16.1
Guntur_North,16.7,80.0,2024-06-06,33.0,26.4,29.7,3.2,3.2,3.47,13.6,76,13.8
Guntur_North,16.7,80.0,2024-06-07,34.8,26.0,29.2,9.0,9.0,3.94,15.9,76,15.83
Guntur_North,16.7,80.0,2024-06-08,32.5,26.1,29.1,0.7,0.7,3.59,16.2,75,13.47
Guntur_North,16.7,80.0,2024-06-09,34.8,26.0,29.9,0.8,0.8,5.37,17.3,69,21.55
Guntur_North,16.7,80.0,2024-06-10,33.5,26.5,29.4,5.1,5.1,4.5,15.6,73,18.57
Guntur_North,16.7,80.0,2024-06-11,33.6,27.1,29.8,0.4,0.4,4.4,18.4,69,15.21
Guntur_North,16.7,80.0,2024-06-12,34.7,26.9,30.2,2.8,2.8,4.8,21.5,69,17.72
Guntur_North,16.7,80.0,2024-06-13,36.1,26.5,30.3,2.1,2.1,5.36,16.7,69,21.01
Guntur_North,16.7,80.0,2024-06-14,35.5,27.5,30.5,6.5,6.5,5.57,15.2,66,20.18
Guntur_North,16.7,80.0,2024-06-15,36.5,27.9,31.6,3.3,3.3,5.96,17.9,61,20.74
Guntur_North,16.7,80.0,2024-06-16,35.8,27.0,31.6,4.6,4.6,5.59,21.4,62,20.22
Guntur_North,16.7,80.0,2024-06-17,37.0,27.9,31.9,0.4,0.4,5.48,14.8,61,20.3
Guntur_North,16.7,80.0,2024-06-18,38.8,28.8,32.7,0.2,0.2,6.09,19.7,58,21.91
Guntur_North,16.7,80.0,2024-06-19,35.3,25.5,29.7,7.0,7.0,3.98,13.6,76,15.74
Guntur_North,16.7,80.0,2024-06-20,36.3,26.8,31.4,0.5,0.5,5.47,17.2,60,18.51
Guntur_North,16.7,80.0,2024-06-21,36.2,27.9,30.9,0.9,0.9,4.98,20.9,64,15.53
Guntur_North,16.7,80.0,2024-06-22,32.2,26.0,29.5,3.1,3.1,3.48,20.0,70,11.24
Guntur_North,16.7,80.0,2024-06-23,36.0,26.5,30.9,0.4,0.4,4.13,14.3,66,14.85
Guntur_North,16.7,80.0,2024-06-24,36.8,27.5,31.0,0.5,0.5,5.5,22.7,65,21.29
Guntur_North,16.7,80.0,2024-06-25,37.0,26.5,31.5,6.3,6.3,5.85,16.6,64,20.23
Guntur_North,16.7,80.0,2024-06-26,32.3,26.0,28.7,16.9,16.9,3.11,14.8,80,12.55
Guntur_North,16.7,80.0,2024-06-27,27.5,26.0,26.6,26.4,26.4,1.33,15.6,90,5.0
Guntur_North,16.7,80.0,2024-06-28,33.2,25.1,28.3,8.3,8.3,3.29,17.9,78,12.64
Guntur_North,16.7,80.0,2024-06-29,33.2,26.6,29.5,0.6,0.6,4.44,19.0,72,17.22
Guntur_North,16.7,80.0,2024-06-30,31.1,26.8,28.1,7.1,7.1,2.5,12.6,86,10.87
Guntur_North,16.7,80.0,2024-07-01,31.8,25.6,28.0,6.7,6.7,2.66,18.4,81,10.46
Guntur_North,16.7,80.0,2024-07-02,34.1,27.0,29.7,2.0,2.0,5.09,24.9,66,18.32
Guntur_North,16.7,80.0,2024-07-03,34.5,26.0,29.9,0.2,0.2,5.2,18.7,68,20.02
Guntur_North,16.7,80.0,2024-07-04,33.5,27.5,30.2,0.2,0.2,4.09,17.6,66,14.45
Guntur_North,16.7,80.0,2024-07-05,34.0,25.6,29.8,4.6,4.6,4.99,17.2,68,18.64
Guntur_North,16.7,80.0,2024-07-06,32.4,25.2,27.7,15.1,15.1,3.14,15.8,81,13.48
Guntur_North,16.7,80.0,2024-07-07,30.6,25.4,27.5,18.4,18.4,2.77,16.2,83,11.85
Guntur_North,16.7,80.0,2024-07-08,31.5,25.4,28.1,3.4,3.4,3.4,13.9,77,13.82
Guntur_North,16.7,80.0,2024-07-09,29.4,25.5,26.8,12.3,12.3,1.9,12.2,88,8.34
Guntur_North,16.7,80.0,2024-07-10,33.6,25.5,29.3,0.2,0.2,4.75,12.6,74,20.87
Guntur_North,16.7,80.0,2024-07-11,32.1,26.4,29.2,4.2,4.2,4.62,20.5,72,18.75
Guntur_North,16.7,80.0,2024-07-12,34.0,26.4,29.5,0.4,0.4,4.78,19.2,69,17.63
Guntur_North,16.7,80.0,2024-07-13,28.9,25.4,26.6,26.6,26.6,1.5,17.2,88,5.28
Guntur_North,16.7,80.0,2024-07-14,27.4,25.0,26.0,24.8,24.8,1.33,18.4,90,4.8
Guntur_North,16.7,80.0,2024-07-15,30.1,25.2,26.7,12.2,12.2,2.72,19.6,86,11.77
Guntur_North,16.7,80.0,2024-07-16,32.0,25.2,28.3,2.7,2.7,3.96,18.4,77,15.42
Guntur_North,16.7,80.0,2024-07-17,29.5,25.5,27.6,11.3,11.3,2.31,16.3,81,7.85
Guntur_North,16.7,80.0,2024-07-18,28.9,25.7,27.3,21.4,21.4,2.47,19.9,82,8.36
Guntur_North,16.7,80.0,2024-07-19,26.0,24.5,25.3,57.0,57.0,1.06,23.4,91,2.33
Guntur_North,16.7,80.0,2024-07-20,26.7,24.6,25.3,29.6,29.6,1.48,26.2,90,4.9
Guntur_North,16.7,80.0,2024-07-21,32.0,24.5,26.9,26.8,26.8,3.57,24.3,82,14.15
Guntur_North,16.7,80.0,2024-07-22,29.8,24.8,26.8,14.6,14.6,2.8,19.8,86,12.1
Guntur_North,16.7,80.0,2024-07-23,28.5,25.9,27.2,6.5,6.5,2.78,20.9,80,8.44
Guntur_North,16.7,80.0,2024-07-24,27.4,25.2,25.9,9.0,9.0,1.76,20.3,88,6.43
Guntur_North,16.7,80.0,2024-07-25,29.0,24.6,26.5,9.7,9.7,2.74,19.9,84,10.97
Guntur_North,16.7,80.0,2024-07-26,30.9,24.4,26.9,2.8,2.8,3.07,25.6,79,10.05
Guntur_North,16.7,80.0,2024-07-27,30.8,25.2,27.5,5.9,5.9,3.97,27.8,79,14.81
Guntur_North,16.7,80.0,2024-07-28,32.7,25.4,28.4,1.4,1.4,5.27,23.6,75,22.45
Guntur_North,16.7,80.0,2024-07-29,33.0,26.2,28.9,0.9,0.9,4.94,22.0,74,21.46
Guntur_North,16.7,80.0,2024-07-30,32.8,25.8,29.2,5.8,5.8,4.86,18.6,74,20.57
Guntur_North,16.7,80.0,2024-07-31,33.3,26.2,29.2,1.6,1.6,4.93,21.6,72,19.88
Guntur_North,16.7,80.0,2024-08-01,31.4,27.1,28.8,0.4,0.4,3.57,16.6,74,12.83
